"id","course_id","section_type_id","section_type","section_position","status","added_date","modified_date","show_on_menu"
"1287","101","96","program_overview","2","A","2024-11-22 14:34:47","2024-11-22 15:11:22","N"
"1288","101","97","promotional_video","3","A","2024-11-22 14:34:47",\N,"N"
"1289","101","702","textcontent","4","A","2024-11-22 15:35:12",\N,"Y"
"1290","101","703","textcontent","5","A","2024-11-22 15:39:56","2024-11-22 16:11:27","Y"
"1291","101","704","textcontent","6","A","2024-11-22 15:41:13","2024-11-22 16:11:39","Y"
"1292","101","705","textcontent","7","A","2024-11-22 15:43:49","2024-11-22 16:11:05","Y"
"1293","101","706","textcontent","8","A","2024-11-22 15:44:30","2024-11-22 15:11:26","Y"
"1294","101","707","textcontent","9","A","2024-11-22 15:45:09","2024-11-22 15:11:42","Y"
"1295","101","708","textcontent","10","A","2024-11-22 15:46:45",\N,"Y"
"1296","101","709","textcontent","11","A","2024-11-22 15:48:08",\N,"Y"
"1297","101","710","textcontent","12","A","2024-11-22 15:48:33","2024-11-22 16:11:31","Y"
"1298","101","711","textcontent","13","A","2024-11-22 15:49:26","2024-11-22 15:11:22","Y"
"1299","101","712","textcontent","14","A","2024-11-22 15:49:50","2024-11-22 15:11:06","Y"
"1300","101","713","textcontent","15","A","2024-11-22 15:51:16",\N,"Y"
"1301","101","714","textcontent","16","A","2024-11-22 15:52:16",\N,"Y"
"1302","101","715","textcontent","17","A","2024-11-22 15:54:31",\N,"Y"
"1303","101","716","textcontent","18","A","2024-11-22 15:55:05",\N,"Y"
"1304","101","717","textcontent","19","A","2024-11-22 15:55:47",\N,"Y"
"1305","101","68","faculty","20","A","2024-11-22 15:56:47",\N,"Y"
"1306","101","15","academia_panel","21","A","2024-11-22 15:57:29",\N,"Y"
"1307","101","718","textcontent","22","A","2024-11-22 16:12:19","2024-11-22 17:11:51","Y"
"1308","101","103","course_plan","23","A","2024-11-22 16:13:50",\N,"Y"
"1309","91","719","textcontent","4","A","2024-12-05 13:22:37","2024-12-05 13:12:48","Y"
"1310","91","88","syllabus","7","A","2024-12-05 13:28:00",\N,"Y"
"1311","102","103","banner","1","A","0000-00-00 00:00:00","2024-12-06 12:12:25","N"
"1312","102","97","program_overview","2","A","2024-12-06 11:16:19",\N,"N"
"1313","102","98","promotional_video","3","A","2024-12-06 11:16:19",\N,"N"
"1314","102","720","textcontent","4","A","2024-12-06 11:17:12",\N,"Y"
"1315","102","721","textcontent","5","A","2024-12-06 11:18:14",\N,"Y"
"1316","102","722","textcontent","6","A","2024-12-06 11:18:33",\N,"Y"
"1317","102","723","textcontent","7","A","2024-12-06 11:20:30",\N,"Y"
"1318","102","724","textcontent","8","A","2024-12-06 11:20:56",\N,"Y"
"1319","102","725","textcontent","9","A","2024-12-06 11:21:39",\N,"Y"
"1320","102","726","textcontent","10","A","2024-12-06 11:23:01",\N,"Y"
"1321","102","727","textcontent","11","A","2024-12-06 11:27:09",\N,"Y"
"1322","102","728","textcontent","12","A","2024-12-06 11:28:04",\N,"Y"
"1323","102","729","textcontent","13","A","2024-12-06 11:29:40",\N,"Y"
"1324","102","730","textcontent","14","A","2024-12-06 11:30:10",\N,"Y"
"1325","102","69","faculty","15","A","2024-12-06 11:31:02","2025-09-12 18:09:09","Y"
"1326","102","16","academia_panel","16","A","2024-12-06 11:31:46","2025-09-12 18:09:16","Y"
"1327","102","26","testimonials","17","A","2024-12-06 11:32:21",\N,"Y"
"1328","103","104","banner","1","A","0000-00-00 00:00:00","2024-12-06 15:12:20","N"
"1329","103","98","program_overview","2","A","2024-12-06 11:42:38","2024-12-06 15:12:20","N"
"1330","103","99","promotional_video","3","A","2024-12-06 11:42:38","2024-12-06 15:12:20","N"
"1331","103","731","textcontent","4","A","2024-12-06 11:49:34","2024-12-06 15:12:20","Y"
"1332","103","732","textcontent","5","A","2024-12-06 11:51:25","2024-12-06 15:12:20","Y"
"1333","103","733","textcontent","6","A","2024-12-06 11:52:14","2024-12-06 15:12:20","Y"
"1334","103","734","textcontent","7","A","2024-12-06 12:08:49","2024-12-06 15:12:20","Y"
"1335","103","735","textcontent","8","A","2024-12-06 12:12:33","2024-12-06 15:12:20","Y"
"1336","103","736","textcontent","9","A","2024-12-06 12:15:00","2024-12-06 15:12:20","Y"
"1337","102","737","textcontent","18","A","2024-12-06 12:16:32",\N,"Y"
"1338","102","104","course_plan","19","A","2024-12-06 12:17:53",\N,"Y"
"1339","103","89","syllabus","14","A","2024-12-06 12:26:42","2024-12-06 15:12:20","N"
"1340","103","738","textcontent","10","A","2024-12-06 12:27:17","2024-12-06 15:12:20","Y"
"1341","103","739","textcontent","11","A","2024-12-06 12:31:50","2024-12-06 15:12:20","Y"
"1342","103","740","textcontent","12","A","2024-12-06 12:32:53","2024-12-06 15:12:20","Y"
"1343","103","741","textcontent","13","A","2024-12-06 12:33:16","2024-12-06 15:12:20","Y"
"1344","103","70","faculty","17","A","2024-12-06 12:34:10","2024-12-06 15:12:20","Y"
"1345","103","105","course_plan","18","A","2024-12-06 12:37:07","2024-12-06 15:12:20","Y"
"1346","104","105","banner","1","A","0000-00-00 00:00:00","2024-12-06 13:12:34","N"
"1347","104","99","program_overview","2","A","2024-12-06 13:15:53",\N,"N"
"1348","104","100","promotional_video","3","A","2024-12-06 13:15:53",\N,"N"
"1349","104","90","syllabus","4","A","2024-12-06 13:16:03",\N,"Y"
"1350","104","106","course_plan","5","A","2024-12-06 13:26:07",\N,"Y"
"1351","103","742","textcontent","15","A","2024-12-06 15:01:44","2024-12-06 15:12:20","N"
"1352","103","743","textcontent","16","A","2024-12-06 15:01:47","2024-12-06 15:12:20","Y"
"1353","105","106","banner","1","A","0000-00-00 00:00:00","2024-12-19 18:12:16","N"
"1354","105","100","program_overview","2","A","2024-12-19 17:58:45",\N,"N"
"1355","105","101","promotional_video","3","A","2024-12-19 17:58:45",\N,"N"
"1356","105","744","textcontent","4","A","2024-12-19 17:59:01",\N,"Y"
"1357","105","745","textcontent","5","A","2024-12-19 18:00:19",\N,"Y"
"1358","105","746","textcontent","6","A","2024-12-19 18:00:41",\N,"Y"
"1359","105","747","textcontent","7","A","2024-12-19 18:01:05",\N,"Y"
"1360","11","748","textcontent","4","A","2024-12-21 19:00:57","2025-12-06 15:12:26","Y"
"1361","105","107","course_plan","8","A","2024-12-22 11:38:12",\N,"Y"
"1362","106","107","banner","1","A","0000-00-00 00:00:00","2025-06-07 12:06:12","N"
"1363","106","101","program_overview","2","P","2024-12-22 14:23:15","2024-12-22 15:12:24","N"
"1364","106","102","promotional_video","3","A","2024-12-22 14:23:15","2024-12-22 15:12:24","N"
"1365","106","749","textcontent","6","A","2024-12-22 14:24:52","2024-12-22 15:12:53","Y"
"1366","106","750","textcontent","7","A","2024-12-22 14:26:04","2024-12-22 15:12:24","Y"
"1367","106","91","syllabus","5","A","2024-12-22 14:28:56","2024-12-22 15:12:24","Y"
"1368","106","751","textcontent","8","A","2024-12-22 14:48:28","2024-12-22 15:12:24","Y"
"1369","106","752","textcontent","9","P","2024-12-22 14:49:04","2026-01-22 21:01:16","Y"
"1370","106","753","textcontent","10","A","2024-12-22 14:49:46","2024-12-22 15:12:24","Y"
"1371","106","754","textcontent","11","A","2024-12-22 14:52:51","2024-12-22 15:12:24","Y"
"1372","106","108","course_plan","12","A","2024-12-22 14:56:33","2024-12-22 15:12:24","Y"
"1373","106","755","textcontent","4","A","2024-12-22 14:59:59","2024-12-22 15:12:24","Y"
"1374","37","756","textcontent","5","A","2024-12-27 15:06:35","2024-12-27 15:12:26","Y"
"1375","37","757","textcontent","6","A","2024-12-27 15:07:54","2024-12-27 15:12:26","Y"
"1376","37","758","textcontent","7","A","2024-12-27 15:13:09","2024-12-27 15:12:22","Y"
"1377","26","27","testimonials","11","A","2024-12-27 16:59:39","2025-11-25 16:11:50","Y"
"1378","3","71","faculty","14","A","2025-01-05 18:53:39","2025-11-24 21:11:19","Y"
"1379","107","108","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:00","N"
"1380","107","102","program_overview","2","A","2025-01-08 14:14:34","2025-12-06 15:12:00","N"
"1381","107","103","promotional_video","3","A","2025-01-08 14:14:34","2025-12-06 15:12:00","N"
"1382","107","759","textcontent","4","A","2025-01-08 14:17:47","2025-12-06 15:12:00","Y"
"1383","107","760","textcontent","5","A","2025-01-08 14:18:25","2025-12-06 15:12:00","Y"
"1384","107","761","textcontent","6","A","2025-01-08 14:19:04","2025-12-06 15:12:00","Y"
"1385","107","762","textcontent","7","A","2025-01-08 14:24:22","2025-12-06 15:12:00","Y"
"1386","107","763","textcontent","8","A","2025-01-08 14:25:23","2025-12-06 15:12:00","Y"
"1387","107","92","syllabus","9","A","2025-01-08 14:26:02","2025-12-06 15:12:00","Y"
"1388","107","764","textcontent","10","A","2025-01-08 14:41:13","2025-12-06 15:12:00","Y"
"1389","107","109","course_plan","12","A","2025-01-08 14:43:25","2025-12-06 15:12:00","Y"
"1390","108","109","banner","1","A","0000-00-00 00:00:00","2025-12-06 14:12:29","N"
"1391","108","103","program_overview","2","A","2025-01-08 14:59:09","2025-12-06 14:12:29","N"
"1392","108","104","promotional_video","3","A","2025-01-08 14:59:09","2025-12-06 14:12:29","N"
"1393","108","765","textcontent","4","A","2025-01-08 15:02:15","2025-12-06 14:12:29","Y"
"1394","108","766","textcontent","5","A","2025-01-08 15:02:54","2025-12-06 14:12:29","Y"
"1395","108","767","textcontent","6","A","2025-01-08 15:03:31","2025-12-06 14:12:29","Y"
"1396","108","768","textcontent","7","A","2025-01-08 15:04:10","2025-12-06 14:12:29","Y"
"1397","108","769","textcontent","8","A","2025-01-08 15:04:49","2025-12-06 14:12:29","Y"
"1398","108","93","syllabus","9","A","2025-01-08 15:04:59","2025-12-06 14:12:29","Y"
"1399","108","770","textcontent","10","A","2025-01-08 15:21:06","2025-12-06 14:12:29","Y"
"1400","108","110","course_plan","12","A","2025-01-08 15:22:45","2025-12-06 14:12:29","Y"
"1401","109","110","banner","1","A","0000-00-00 00:00:00","2025-01-08 15:01:47","N"
"1402","109","104","program_overview","2","A","2025-01-08 15:32:47","2025-06-21 13:06:51","N"
"1403","109","105","promotional_video","3","A","2025-01-08 15:32:47",\N,"N"
"1404","109","771","textcontent","4","A","2025-01-08 15:36:16","2025-01-08 16:01:01","Y"
"1405","109","772","textcontent","5","A","2025-01-08 15:36:55","2025-01-08 16:01:16","Y"
"1406","109","773","textcontent","6","A","2025-01-08 15:37:30","2025-01-08 16:01:16","Y"
"1407","109","774","textcontent","7","A","2025-01-08 15:38:09","2025-01-08 16:01:33","Y"
"1408","109","775","textcontent","8","A","2025-01-08 15:38:46","2025-01-08 16:01:47","Y"
"1409","109","94","syllabus","9","A","2025-01-08 15:38:56",\N,"Y"
"1410","109","776","textcontent","10","A","2025-01-08 15:46:59",\N,"Y"
"1411","109","111","course_plan","11","A","2025-01-08 16:37:45",\N,"Y"
"1412","55","777","textcontent","6","A","2025-01-10 13:29:29","2025-12-06 18:12:13","Y"
"1413","55","778","textcontent","7","A","2025-01-10 13:30:45","2025-12-06 18:12:13","Y"
"1414","55","779","textcontent","8","A","2025-01-10 13:33:33","2025-12-06 18:12:13","Y"
"1415","8","780","textcontent","9","A","2025-01-10 15:44:41","2025-01-10 15:01:04","Y"
"1416","8","781","textcontent","10","A","2025-01-10 15:46:24","2025-06-24 13:06:41","Y"
"1417","110","111","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:37","N"
"1418","110","105","program_overview","2","A","2025-02-05 17:24:29","2026-01-31 16:01:21","N"
"1419","110","106","promotional_video","3","A","2025-02-05 17:24:29",\N,"N"
"1420","110","782","textcontent","4","A","2025-02-05 17:27:12","2025-02-05 17:02:32","Y"
"1421","110","783","textcontent","5","A","2025-02-05 17:27:36","2025-02-05 18:02:49","Y"
"1422","110","784","textcontent","6","A","2025-02-05 17:28:03","2025-02-05 17:02:07","Y"
"1423","110","785","textcontent","7","A","2025-02-05 17:28:37","2026-08-03 18:08:09","Y"
"1424","110","786","textcontent","8","A","2025-02-05 17:28:53","2025-02-05 17:02:57","Y"
"1425","110","787","textcontent","9","A","2025-02-05 17:29:16","2025-02-05 17:02:15","Y"
"1426","110","788","textcontent","10","A","2025-02-05 17:29:41","2025-02-05 17:02:31","Y"
"1427","110","789","textcontent","11","A","2025-02-05 17:30:08","2025-02-05 17:02:56","Y"
"1428","110","790","textcontent","12","A","2025-02-05 17:30:35","2025-02-05 17:02:23","Y"
"1429","110","791","textcontent","13","A","2025-02-05 17:30:59","2025-02-05 17:02:38","Y"
"1430","110","792","textcontent","14","A","2025-02-05 17:31:28","2025-02-05 18:02:05","Y"
"1431","110","793","textcontent","15","P","2025-02-05 17:32:15","2026-01-22 21:01:18","Y"
"1432","110","794","textcontent","16","A","2025-02-05 17:41:26","2025-02-05 18:02:34","Y"
"1433","110","795","textcontent","17","A","2025-02-05 17:41:54","2025-02-05 18:02:53","Y"
"1434","110","95","syllabus","18","A","2025-02-05 17:42:19",\N,"Y"
"1435","110","112","course_plan","19","A","2025-02-05 17:52:25",\N,"Y"
"1436","3","796","textcontent","18","A","2025-02-07 15:58:23","2025-11-24 21:11:19","Y"
"1437","111","112","banner","1","A","0000-00-00 00:00:00","2025-02-19 20:02:09","N"
"1438","111","106","program_overview","2","A","2025-02-19 20:27:50","2025-02-19 20:02:33","N"
"1439","111","107","promotional_video","3","A","2025-02-19 20:27:50","2025-02-19 20:02:33","N"
"1440","111","797","textcontent","4","A","2025-02-19 20:29:32","2025-02-19 20:02:33","Y"
"1441","111","798","textcontent","5","A","2025-02-19 20:30:03","2025-02-19 20:02:33","Y"
"1442","111","799","textcontent","6","A","2025-02-19 20:30:37","2025-02-19 20:02:33","Y"
"1443","111","800","textcontent","7","A","2025-02-19 20:30:58","2025-02-19 20:02:33","Y"
"1444","111","801","textcontent","8","A","2025-02-19 20:31:24","2025-02-19 20:02:33","Y"
"1445","111","802","textcontent","9","A","2025-02-19 20:32:10","2026-08-03 18:08:57","Y"
"1446","111","803","textcontent","10","A","2025-02-19 20:32:35","2025-02-19 20:02:33","Y"
"1447","111","804","textcontent","12","A","2025-02-19 20:33:07","2025-02-19 20:02:33","Y"
"1448","111","72","faculty","13","A","2025-02-19 20:33:57","2025-02-19 20:02:33","Y"
"1449","111","96","syllabus","11","A","2025-02-19 20:34:16","2025-02-19 20:02:33","Y"
"1450","111","113","course_plan","14","A","2025-02-19 20:47:15",\N,"Y"
"1451","112","113","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:32","N"
"1452","112","107","program_overview","2","A","2025-03-16 08:14:11","2025-11-25 12:11:23","N"
"1453","112","108","promotional_video","3","A","2025-03-16 08:14:11","2025-11-25 12:11:23","N"
"1454","112","97","syllabus","6","A","2025-03-16 08:14:50","2025-11-25 12:11:23","Y"
"1455","112","805","textcontent","4","A","2025-03-16 08:41:33","2025-11-25 12:11:23","Y"
"1456","112","114","course_plan","7","A","2025-03-16 08:43:45","2025-11-25 12:11:23","Y"
"1457","29","1","quick_overview","2","A","2025-03-22 06:31:21","2026-03-20 12:03:10","Y"
"1458","113","114","banner","1","A","0000-00-00 00:00:00","2025-06-07 12:06:43","N"
"1459","113","108","program_overview","2","A","2025-03-30 13:51:50","2025-03-30 14:03:33","N"
"1460","113","109","promotional_video","3","A","2025-03-30 13:51:50","2025-03-30 14:03:33","N"
"1461","113","98","syllabus","5","A","2025-03-30 13:53:59","2025-03-30 14:03:33","Y"
"1462","113","806","textcontent","6","A","2025-03-30 14:29:21","2025-03-30 14:03:33","Y"
"1463","113","115","course_plan","7","A","2025-03-30 14:32:15","2025-03-30 14:03:33","Y"
"1464","113","807","textcontent","4","A","2025-03-30 14:33:21","2025-06-21 14:06:31","Y"
"1465","114","115","banner","1","A","0000-00-00 00:00:00","2025-06-07 12:06:06","N"
"1466","114","109","program_overview","2","A","2025-04-12 11:54:41",\N,"N"
"1467","114","110","promotional_video","3","A","2025-04-12 11:54:41",\N,"N"
"1468","114","99","syllabus","4","A","2025-04-12 11:57:35",\N,"Y"
"1469","114","116","course_plan","5","A","2025-04-12 13:20:09",\N,"Y"
"1470","115","116","banner","1","A","0000-00-00 00:00:00","2025-06-07 12:06:51","N"
"1471","115","110","program_overview","2","A","2025-04-12 14:22:17",\N,"N"
"1472","115","111","promotional_video","3","A","2025-04-12 14:22:17",\N,"N"
"1473","115","100","syllabus","4","A","2025-04-12 14:22:29",\N,"Y"
"1474","115","117","course_plan","5","A","2025-04-12 14:49:16",\N,"Y"
"1475","116","117","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:55","N"
"1476","116","111","program_overview","2","A","2025-04-12 15:17:06","2026-02-20 12:02:56","N"
"1477","116","112","promotional_video","3","A","2025-04-12 15:17:06","2026-02-20 12:02:56","N"
"1478","116","101","syllabus","4","A","2025-04-12 15:17:54","2026-02-20 12:02:56","Y"
"1479","116","118","course_plan","6","A","2025-04-12 16:10:25","2026-02-20 12:02:56","Y"
"1480","117","118","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:10","N"
"1481","117","112","program_overview","2","P","2025-04-13 12:06:31","2025-12-06 13:12:48","N"
"1482","117","113","promotional_video","3","A","2025-04-13 12:06:31","2025-12-06 13:12:48","N"
"1483","117","102","syllabus","6","A","2025-04-13 12:06:45","2025-12-06 13:12:48","Y"
"1484","117","119","course_plan","7","A","2025-04-13 12:28:12","2025-12-06 13:12:48","Y"
"1485","117","808","textcontent","4","A","2025-04-13 12:33:22","2025-12-06 13:12:48","Y"
"1486","118","119","banner","1","A","0000-00-00 00:00:00","2026-03-03 17:03:16","N"
"1487","118","113","program_overview","2","A","2025-04-20 10:03:46",\N,"N"
"1488","118","114","promotional_video","3","A","2025-04-20 10:03:46",\N,"N"
"1489","118","103","syllabus","4","A","2025-04-20 10:03:58",\N,"Y"
"1490","118","120","course_plan","5","A","2025-04-20 10:43:34",\N,"Y"
"1491","119","120","banner","1","A","0000-00-00 00:00:00","2025-06-07 11:06:59","N"
"1492","119","114","program_overview","2","A","2025-04-20 13:31:36",\N,"N"
"1493","119","115","promotional_video","3","A","2025-04-20 13:31:36",\N,"N"
"1494","119","104","syllabus","4","A","2025-04-20 13:38:02",\N,"Y"
"1495","119","121","course_plan","5","A","2025-04-20 14:13:38",\N,"Y"
"1496","120","121","banner","1","A","0000-00-00 00:00:00","2025-06-02 18:06:24","N"
"1497","120","115","program_overview","2","A","2025-06-01 11:22:41",\N,"N"
"1498","120","116","promotional_video","3","A","2025-06-01 11:22:41",\N,"N"
"1499","120","105","syllabus","4","A","2025-06-01 11:23:18",\N,"Y"
"1500","120","809","textcontent","5","A","2025-06-01 11:52:05","2025-06-01 12:06:22","Y"
"1501","120","122","course_plan","6","A","2025-06-01 12:07:08",\N,"Y"
"1502","121","122","banner","1","A","0000-00-00 00:00:00","2025-11-25 12:11:19","N"
"1503","121","116","program_overview","2","A","2025-07-14 16:31:55","2025-11-25 12:11:19","N"
"1504","121","117","promotional_video","3","A","2025-07-14 16:31:55","2025-11-25 12:11:19","N"
"1505","121","810","textcontent","4","A","2025-07-14 16:32:27","2025-11-25 12:11:19","Y"
"1506","121","811","textcontent","5","A","2025-07-14 16:34:03","2025-11-25 12:11:19","Y"
"1507","121","812","textcontent","6","A","2025-07-14 16:36:31","2025-11-25 12:11:19","Y"
"1508","121","813","textcontent","7","A","2025-07-14 16:39:28","2025-11-25 12:11:19","Y"
"1509","121","814","textcontent","8","A","2025-07-14 16:43:04","2026-01-31 16:01:36","Y"
"1510","121","815","textcontent","9","A","2025-07-14 16:46:49","2025-11-25 12:11:19","Y"
"1511","121","106","syllabus","10","D","2025-07-14 16:48:16","2025-07-14 16:07:32","Y"
"1512","121","816","textcontent","10","A","2025-07-14 16:59:52","2025-11-25 12:11:19","Y"
"1513","121","817","textcontent","11","A","2025-07-14 17:01:05","2025-11-25 12:11:19","Y"
"1514","121","818","textcontent","12","A","2025-07-14 17:01:36","2025-11-25 12:11:19","Y"
"1515","121","123","course_plan","14","A","2025-07-14 17:04:53","2025-11-25 12:11:19","Y"
"1516","122","123","banner","1","A","0000-00-00 00:00:00","2025-11-30 14:11:42","N"
"1517","122","117","program_overview","2","A","2025-07-17 18:28:25","2025-11-30 14:11:42","N"
"1518","122","118","promotional_video","3","A","2025-07-17 18:28:25","2025-11-30 14:11:42","N"
"1519","122","819","textcontent","4","A","2025-07-17 18:29:57","2025-11-30 14:11:42","Y"
"1520","122","820","textcontent","5","A","2025-07-17 18:31:19","2025-11-30 14:11:42","Y"
"1521","122","821","textcontent","6","A","2025-07-17 18:34:25","2025-11-30 14:11:42","Y"
"1522","122","822","textcontent","7","A","2025-07-17 18:35:32","2025-11-30 14:11:42","Y"
"1523","122","823","textcontent","8","A","2025-07-17 18:36:18","2025-11-30 14:11:42","Y"
"1524","122","824","textcontent","9","A","2025-07-17 18:39:15","2025-11-30 14:11:42","Y"
"1525","122","825","textcontent","10","A","2025-07-17 18:40:33","2025-11-30 14:11:42","Y"
"1526","122","107","syllabus","11","D","2025-07-17 18:41:14","2025-07-17 18:07:26","Y"
"1527","122","826","textcontent","11","A","2025-07-17 18:44:56","2025-11-30 14:11:42","Y"
"1528","122","827","textcontent","12","A","2025-07-17 18:46:07","2025-11-30 14:11:42","Y"
"1529","122","828","textcontent","13","A","2025-07-17 18:58:16","2026-01-31 16:01:10","Y"
"1530","122","829","textcontent","14","A","2025-07-17 18:58:54","2026-01-31 16:01:38","Y"
"1531","122","830","textcontent","16","A","2025-07-17 19:00:16","2025-11-30 14:11:42","Y"
"1532","122","124","course_plan","17","A","2025-07-17 19:16:22","2025-11-30 14:11:42","Y"
"1533","123","124","banner","1","A","0000-00-00 00:00:00","2026-08-21 14:08:29","N"
"1534","123","118","program_overview","2","A","2025-07-18 19:25:47","2025-11-25 12:11:17","N"
"1535","123","119","promotional_video","3","A","2025-07-18 19:25:47","2025-11-25 12:11:17","N"
"1536","123","831","textcontent","4","A","2025-07-18 19:34:02","2025-11-25 12:11:17","Y"
"1537","123","832","textcontent","5","A","2025-07-18 19:35:57","2025-11-25 12:11:17","Y"
"1538","123","108","syllabus","8","A","2025-07-18 19:37:28","2025-11-25 12:11:17","Y"
"1539","123","833","textcontent","9","A","2025-07-18 20:00:06","2025-11-25 12:11:17","Y"
